المادة القانونية (م),السؤال,الإجابة,Gold_Article,Gold_Text,Overlap_Jaccard,Coverage_Answer_in_Article,Coverage_Article_in_Answer,Answer_Length_Tokens,Article_Length_Tokens
المائة وأربعة,هل يجوز لصاحب العمل استبدال يوم الجمعة بيوم آخر كراحة أسبوعية لبعض عماله؟,نعم، يجوز لصاحب العمل بعد إبلاغ مكتب العمل المختص أن يستبدل بهذا اليوم لبعض عماله أي يوم من أيام الأسبوع، وعليه أن يمكنهم من القيام بواجباتهم الدينية. (المادة الرابعة بعد المائة),,,0.0,0.0,0.0,31,0
المائة وخمسة,ما هي المدة القصوى التي يجوز تجميع الراحات الأسبوعية المستحقة للعامل عنها؟,مدة لا تتجاوز ثمانية أسابيع. (المادة الخامسة بعد المائة),,,0.0,0.0,0.0,9,0
المائة وخمسة,ما هي الشروط اللازمة لتجميع الراحات الأسبوعية للعامل؟,أن يكون العمل في الأماكن البعيدة عن العمران أو تتطلب طبيعة العمل استمراره، وأن يتفق صاحب العمل والعمال وتوافق على ذلك الوزارة. (المادة الخامسة بعد المائة),,,0.0,0.0,0.0,26,0
المائة وخمسة,متى تبدأ مدة الراحة الأسبوعية المُجَمعة في الحساب؟,تبدأ من ساعة وصول العمال إلى أقرب مدينة يتوفر بها وسائل نقل. (المادة الخامسة بعد المائة),,,0.0,0.0,0.0,16,0
المائة وستة,ما هو الحد الأقصى لساعات العمل الفعلية في حالات الاستثناء المذكورة في هذه المادة؟,لا تزيد ساعات العمل الفعلية على عشر ساعات في اليوم، أو ستين ساعة في الأسبوع. (المادة السادسة بعد المائة),,,0.0,0.0,0.0,19,0
المائة وستة,ما هي المدة القصوى المسموح بها سنوياً لأعمال الجرد السنوي وإعداد الميزانية التي يُسمح فيها بزيادة ساعات العمل؟,بشرط ألا يزيد عدد الأيام التي يشتغل فيها العمال على ثلاثين يومًا في السنة. (المادة السادسة بعد المائة),,,0.0,0.0,0.0,18,0
المائة وستة,هل يجوز عدم التقيد بأحكام ساعات العمل في حالة التشغيل لمواجهة ضغط عمل غير عادي؟,نعم، يجوز ذلك إذا كان التشغيل بقصد مواجهة ضغط عمل غير عادي. (المادة السادسة بعد المائة),,,0.0,0.0,0.0,16,0
المائة وسبعة,ما هو مقدار الأجر الإضافي الذي يجب على صاحب العمل أن يدفعه للعامل عن ساعات العمل الإضافية؟,يوازي أجر الساعة مضافاً إليه (50%) من أجره الأساسي. (المادة السابعة بعد المائة),,,0.0,0.0,0.0,13,0
المائة وسبعة,ما هو البديل الذي يجوز لصاحب العمل أن يحتسبه للعامل بدلاً من دفع الأجر الإضافي نقدًا؟,يجوز أن يحتسب للعامل أيام إجازة تعويضية مدفوعة الأجر بدلاً عن الأجر المستحق لساعات العمل الإضافية، وذلك بموافقة العامل. (المادة السابعة بعد المائة),,,0.0,0.0,0.0,23,0
المائة وسبعة,متى بدأ العمل بتعديل هذه المادة المتعلقة بالأجر الإضافي والإجازة التعويضية؟,يعمل بها من تاريخ 1446/8/20هـ. (المادة السابعة بعد المائة),,,0.0,0.0,0.0,11,0
المائة وثمانية,هل تسري أحكام تنظيم ساعات العمل وفترات الراحة على العمال المخصصين للحراسة والنظافة؟,لا تسري عليهم عدا عمال الحراسة الأمنية المدنية. (المادة الثامنة بعد المائة),,,0.0,0.0,0.0,12,0
المائة وثمانية,ما هي الفئات المستثناة من تطبيق أحكام تنظيم ساعات العمل بخصوص مناصبهم؟,الأشخاص الذين يشغلون مناصب عالية ذات مسؤولية في الإدارة والتوجيه، إذا كان من شأن هذه المناصب أن يتمتع شاغلوها بسلطات صاحب العمل على العمال. (المادة الثامنة بعد المائة),,,0.0,0.0,0.0,28,0
المائة وثمانية,ما هي أنواع الأعمال التي تكون متقطعة بالضرورة ولا تسري عليها أحكام تنظيم ساعات العمل؟,العمل الذي يكون متقطعًا بالضرورة، إضافة إلى الأعمال التجهيزية أو التكميلية. (المادة الثامنة بعد المائة),,,0.0,0.0,0.0,15,0
المائة وتسعة,ما هي مدة الإجازة السنوية التي يستحقها العامل إذا أمضى خمس سنوات متصلة في الخدمة؟,تُزاد إلى مدة لا تقل عن ثلاثين يومًا. (المادة التاسعة بعد المائة),,,0.0,0.0,0.0,12,0
المائة وتسعة,هل يجوز للعامل النزول عن حقه في الإجازة السنوية أو أن يتقاضى بدلاً نقدياً عنها أثناء خدمته؟,لا، لا يجوز النزول عنها، أو أن يتقاضى بدلًا نقديًّا عوضًا عن الحصول عليها أثناء خدمته. (المادة التاسعة بعد المائة),,,0.0,0.0,0.0,20,0
المائة وتسعة,ما هو الالتزام على صاحب العمل بخصوص إشعار العامل بموعد إجازته السنوية؟,عليه إشعار العامل بالميعاد المحدد لتمتعه بالإجازة بوقت كافٍ لا يقل عن ثلاثين يومًا. (المادة التاسعة بعد المائة),,,0.0,0.0,0.0,18,0
المائة وعشرة,متى يجوز للعامل أن يؤجل إجازته السنوية أو أيامًا منها إلى السنة التالية؟,يجوز ذلك بموافقة صاحب العمل. (المادة العاشرة بعد المائة),,,0.0,0.0,0.0,9,0
المائة وعشرة,ما هي المدة القصوى التي يحق لصاحب العمل تأجيل إجازة العامل إليها دون موافقته الكتابية؟,لمدة لا تزيد على تسعين يومًا. (المادة العاشرة بعد المائة),,,0.0,0.0,0.0,10,0
المائة وعشرة,إذا اقتضت ظروف العمل استمرار التأجيل لأكثر من تسعين يوماً، فما هو الإجراء الواجب على صاحب العمل؟,وجب الحصول على موافقة العامل كتابة، على ألا يتعدى التأجيل نهاية السنة التالية لسنة استحقاق الإجازة. (المادة العاشرة بعد المائة),,,0.0,0.0,0.0,20,0
المائة وإحدى عشرة,متى يحق للعامل الحصول على أجرة عن أيام الإجازة المستحقة؟,إذا ترك العمل قبل استعماله لها. (المادة الحادية عشرة بعد المائة),,,0.0,0.0,0.0,11,0
